Time_Index,NG,None,coal,uranium
4225,2.03,0.00,2.47,0.70
4226,2.03,0.00,2.47,0.70
4227,2.03,0.00,2.47,0.70
4228,2.03,0.00,2.47,0.70
4229,2.03,0.00,2.47,0.70
4230,2.03,0.00,2.47,0.70
4231,2.03,0.00,2.47,0.70
4232,2.03,0.00,2.47,0.70
4233,2.03,0.00,2.47,0.70
4234,2.03,0.00,2.47,0.70
4235,2.03,0.00,2.47,0.70
4236,2.03,0.00,2.47,0.70
4237,2.03,0.00,2.47,0.70
4238,2.03,0.00,2.47,0.70
4239,2.03,0.00,2.47,0.70
4240,2.03,0.00,2.47,0.70
4241,2.03,0.00,2.47,0.70
4242,2.03,0.00,2.47,0.70
4243,2.03,0.00,2.47,0.70
4244,2.03,0.00,2.47,0.70
4245,2.03,0.00,2.47,0.70
4246,2.03,0.00,2.47,0.70
4247,2.03,0.00,2.47,0.70
4248,2.03,0.00,2.47,0.70
4249,2.03,0.00,2.47,0.70
4250,2.03,0.00,2.47,0.70
4251,2.03,0.00,2.47,0.70
4252,2.03,0.00,2.47,0.70
4253,2.03,0.00,2.47,0.70
4254,2.03,0.00,2.47,0.70
4255,2.03,0.00,2.47,0.70
4256,2.03,0.00,2.47,0.70
4257,2.03,0.00,2.47,0.70
4258,2.03,0.00,2.47,0.70
4259,2.03,0.00,2.47,0.70
4260,2.03,0.00,2.47,0.70
4261,2.03,0.00,2.47,0.70
4262,2.03,0.00,2.47,0.70
4263,2.03,0.00,2.47,0.70
4264,2.03,0.00,2.47,0.70
4265,2.03,0.00,2.47,0.70
4266,2.03,0.00,2.47,0.70
4267,2.03,0.00,2.47,0.70
4268,2.03,0.00,2.47,0.70
4269,2.03,0.00,2.47,0.70
4270,2.03,0.00,2.47,0.70
4271,2.03,0.00,2.47,0.70
4272,2.03,0.00,2.47,0.70
4273,2.03,0.00,2.47,0.70
4274,2.03,0.00,2.47,0.70
4275,2.03,0.00,2.47,0.70
4276,2.03,0.00,2.47,0.70
4277,2.03,0.00,2.47,0.70
4278,2.03,0.00,2.47,0.70
4279,2.03,0.00,2.47,0.70
4280,2.03,0.00,2.47,0.70
4281,2.03,0.00,2.47,0.70
4282,2.03,0.00,2.47,0.70
4283,2.03,0.00,2.47,0.70
4284,2.03,0.00,2.47,0.70
4285,2.03,0.00,2.47,0.70
4286,2.03,0.00,2.47,0.70
4287,2.03,0.00,2.47,0.70
4288,2.03,0.00,2.47,0.70
4289,2.03,0.00,2.47,0.70
4290,2.03,0.00,2.47,0.70
4291,2.03,0.00,2.47,0.70
4292,2.03,0.00,2.47,0.70
4293,2.03,0.00,2.47,0.70
4294,2.03,0.00,2.47,0.70
4295,2.03,0.00,2.47,0.70
4296,2.03,0.00,2.47,0.70
4297,2.03,0.00,2.47,0.70
4298,2.03,0.00,2.47,0.70
4299,2.03,0.00,2.47,0.70
4300,2.03,0.00,2.47,0.70
4301,2.03,0.00,2.47,0.70
4302,2.03,0.00,2.47,0.70
4303,2.03,0.00,2.47,0.70
4304,2.03,0.00,2.47,0.70
4305,2.03,0.00,2.47,0.70
4306,2.03,0.00,2.47,0.70
4307,2.03,0.00,2.47,0.70
4308,2.03,0.00,2.47,0.70
4309,2.03,0.00,2.47,0.70
4310,2.03,0.00,2.47,0.70
4311,2.03,0.00,2.47,0.70
4312,2.03,0.00,2.47,0.70
4313,2.03,0.00,2.47,0.70
4314,2.03,0.00,2.47,0.70
4315,2.03,0.00,2.47,0.70
4316,2.03,0.00,2.47,0.70
4317,2.03,0.00,2.47,0.70
4318,2.03,0.00,2.47,0.70
4319,2.03,0.00,2.47,0.70
4320,2.03,0.00,2.47,0.70
4321,2.03,0.00,2.47,0.70
4322,2.03,0.00,2.47,0.70
4323,2.03,0.00,2.47,0.70
4324,2.03,0.00,2.47,0.70
4325,2.03,0.00,2.47,0.70
4326,2.03,0.00,2.47,0.70
4327,2.03,0.00,2.47,0.70
4328,2.03,0.00,2.47,0.70
4329,2.03,0.00,2.47,0.70
4330,2.03,0.00,2.47,0.70
4331,2.03,0.00,2.47,0.70
4332,2.03,0.00,2.47,0.70
4333,2.03,0.00,2.47,0.70
4334,2.03,0.00,2.47,0.70
4335,2.03,0.00,2.47,0.70
4336,2.03,0.00,2.47,0.70
4337,2.03,0.00,2.47,0.70
4338,2.03,0.00,2.47,0.70
4339,2.03,0.00,2.47,0.70
4340,2.03,0.00,2.47,0.70
4341,2.03,0.00,2.47,0.70
4342,2.03,0.00,2.47,0.70
4343,2.03,0.00,2.47,0.70
4344,2.03,0.00,2.47,0.70
4345,2.03,0.00,2.47,0.70
4346,2.03,0.00,2.47,0.70
4347,2.03,0.00,2.47,0.70
4348,2.03,0.00,2.47,0.70
4349,2.03,0.00,2.47,0.70
4350,2.03,0.00,2.47,0.70
4351,2.03,0.00,2.47,0.70
4352,2.03,0.00,2.47,0.70
4353,2.03,0.00,2.47,0.70
4354,2.03,0.00,2.47,0.70
4355,2.03,0.00,2.47,0.70
4356,2.03,0.00,2.47,0.70
4357,2.03,0.00,2.47,0.70
4358,2.03,0.00,2.47,0.70
4359,2.03,0.00,2.47,0.70
4360,2.03,0.00,2.47,0.70
4361,2.03,0.00,2.47,0.70
4362,2.03,0.00,2.47,0.70
4363,2.03,0.00,2.47,0.70
4364,2.03,0.00,2.47,0.70
4365,2.03,0.00,2.47,0.70
4366,2.03,0.00,2.47,0.70
4367,2.03,0.00,2.47,0.70
4368,2.03,0.00,2.47,0.70
4369,2.03,0.00,2.47,0.70
4370,2.03,0.00,2.47,0.70
4371,2.03,0.00,2.47,0.70
4372,2.03,0.00,2.47,0.70
4373,2.03,0.00,2.47,0.70
4374,2.03,0.00,2.47,0.70
4375,2.03,0.00,2.47,0.70
4376,2.03,0.00,2.47,0.70
4377,2.03,0.00,2.47,0.70
4378,2.03,0.00,2.47,0.70
4379,2.03,0.00,2.47,0.70
4380,2.03,0.00,2.47,0.70
4381,2.03,0.00,2.47,0.70
4382,2.03,0.00,2.47,0.70
4383,2.03,0.00,2.47,0.70
4384,2.03,0.00,2.47,0.70
4385,2.03,0.00,2.47,0.70
4386,2.03,0.00,2.47,0.70
4387,2.03,0.00,2.47,0.70
4388,2.03,0.00,2.47,0.70
4389,2.03,0.00,2.47,0.70
4390,2.03,0.00,2.47,0.70
4391,2.03,0.00,2.47,0.70
4392,2.03,0.00,2.47,0.70
4393,2.03,0.00,2.47,0.70
4394,2.03,0.00,2.47,0.70
4395,2.03,0.00,2.47,0.70
4396,2.03,0.00,2.47,0.70
4397,2.03,0.00,2.47,0.70
4398,2.03,0.00,2.47,0.70
4399,2.03,0.00,2.47,0.70
4400,2.03,0.00,2.47,0.70
4401,2.03,0.00,2.47,0.70
4402,2.03,0.00,2.47,0.70
4403,2.03,0.00,2.47,0.70
4404,2.03,0.00,2.47,0.70
4405,2.03,0.00,2.47,0.70
4406,2.03,0.00,2.47,0.70
4407,2.03,0.00,2.47,0.70
4408,2.03,0.00,2.47,0.70
4409,2.03,0.00,2.47,0.70
4410,2.03,0.00,2.47,0.70
4411,2.03,0.00,2.47,0.70
4412,2.03,0.00,2.47,0.70
4413,2.03,0.00,2.47,0.70
4414,2.03,0.00,2.47,0.70
4415,2.03,0.00,2.47,0.70
4416,2.03,0.00,2.47,0.70
4417,2.03,0.00,2.47,0.70
4418,2.03,0.00,2.47,0.70
4419,2.03,0.00,2.47,0.70
4420,2.03,0.00,2.47,0.70
4421,2.03,0.00,2.47,0.70
4422,2.03,0.00,2.47,0.70
4423,2.03,0.00,2.47,0.70
4424,2.03,0.00,2.47,0.70
4425,2.03,0.00,2.47,0.70
4426,2.03,0.00,2.47,0.70
4427,2.03,0.00,2.47,0.70
4428,2.03,0.00,2.47,0.70
4429,2.03,0.00,2.47,0.70
4430,2.03,0.00,2.47,0.70
4431,2.03,0.00,2.47,0.70
4432,2.03,0.00,2.47,0.70
4433,2.03,0.00,2.47,0.70
4434,2.03,0.00,2.47,0.70
4435,2.03,0.00,2.47,0.70
4436,2.03,0.00,2.47,0.70
4437,2.03,0.00,2.47,0.70
4438,2.03,0.00,2.47,0.70
4439,2.03,0.00,2.47,0.70
4440,2.03,0.00,2.47,0.70
4441,2.03,0.00,2.47,0.70
4442,2.03,0.00,2.47,0.70
4443,2.03,0.00,2.47,0.70
4444,2.03,0.00,2.47,0.70
4445,2.03,0.00,2.47,0.70
4446,2.03,0.00,2.47,0.70
4447,2.03,0.00,2.47,0.70
4448,2.03,0.00,2.47,0.70
4449,2.03,0.00,2.47,0.70
4450,2.03,0.00,2.47,0.70
4451,2.03,0.00,2.47,0.70
4452,2.03,0.00,2.47,0.70
4453,2.03,0.00,2.47,0.70
4454,2.03,0.00,2.47,0.70
4455,2.03,0.00,2.47,0.70
4456,2.03,0.00,2.47,0.70
4457,2.03,0.00,2.47,0.70
4458,2.03,0.00,2.47,0.70
4459,2.03,0.00,2.47,0.70
4460,2.03,0.00,2.47,0.70
4461,2.03,0.00,2.47,0.70
4462,2.03,0.00,2.47,0.70
4463,2.03,0.00,2.47,0.70
4464,2.03,0.00,2.47,0.70
4465,2.03,0.00,2.47,0.70
4466,2.03,0.00,2.47,0.70
4467,2.03,0.00,2.47,0.70
4468,2.03,0.00,2.47,0.70
4469,2.03,0.00,2.47,0.70
4470,2.03,0.00,2.47,0.70
4471,2.03,0.00,2.47,0.70
4472,2.03,0.00,2.47,0.70
4473,2.03,0.00,2.47,0.70
4474,2.03,0.00,2.47,0.70
4475,2.03,0.00,2.47,0.70
4476,2.03,0.00,2.47,0.70
4477,2.03,0.00,2.47,0.70
4478,2.03,0.00,2.47,0.70
4479,2.03,0.00,2.47,0.70
4480,2.03,0.00,2.47,0.70
4481,2.03,0.00,2.47,0.70
4482,2.03,0.00,2.47,0.70
4483,2.03,0.00,2.47,0.70
4484,2.03,0.00,2.47,0.70
4485,2.03,0.00,2.47,0.70
4486,2.03,0.00,2.47,0.70
4487,2.03,0.00,2.47,0.70
4488,2.03,0.00,2.47,0.70
4489,2.03,0.00,2.47,0.70
4490,2.03,0.00,2.47,0.70
4491,2.03,0.00,2.47,0.70
4492,2.03,0.00,2.47,0.70
4493,2.03,0.00,2.47,0.70
4494,2.03,0.00,2.47,0.70
4495,2.03,0.00,2.47,0.70
4496,2.03,0.00,2.47,0.70
4497,2.03,0.00,2.47,0.70
4498,2.03,0.00,2.47,0.70
4499,2.03,0.00,2.47,0.70
4500,2.03,0.00,2.47,0.70
4501,2.03,0.00,2.47,0.70
4502,2.03,0.00,2.47,0.70
4503,2.03,0.00,2.47,0.70
4504,2.03,0.00,2.47,0.70
4505,2.03,0.00,2.47,0.70
4506,2.03,0.00,2.47,0.70
4507,2.03,0.00,2.47,0.70
4508,2.03,0.00,2.47,0.70
4509,2.03,0.00,2.47,0.70
4510,2.03,0.00,2.47,0.70
4511,2.03,0.00,2.47,0.70
4512,2.03,0.00,2.47,0.70
4513,2.03,0.00,2.47,0.70
4514,2.03,0.00,2.47,0.70
4515,2.03,0.00,2.47,0.70
4516,2.03,0.00,2.47,0.70
4517,2.03,0.00,2.47,0.70
4518,2.03,0.00,2.47,0.70
4519,2.03,0.00,2.47,0.70
4520,2.03,0.00,2.47,0.70
4521,2.03,0.00,2.47,0.70
4522,2.03,0.00,2.47,0.70
4523,2.03,0.00,2.47,0.70
4524,2.03,0.00,2.47,0.70
4525,2.03,0.00,2.47,0.70
4526,2.03,0.00,2.47,0.70
4527,2.03,0.00,2.47,0.70
4528,2.03,0.00,2.47,0.70
4529,2.03,0.00,2.47,0.70
4530,2.03,0.00,2.47,0.70
4531,2.03,0.00,2.47,0.70
4532,2.03,0.00,2.47,0.70
4533,2.03,0.00,2.47,0.70
4534,2.03,0.00,2.47,0.70
4535,2.03,0.00,2.47,0.70
4536,2.03,0.00,2.47,0.70
4537,2.03,0.00,2.47,0.70
4538,2.03,0.00,2.47,0.70
4539,2.03,0.00,2.47,0.70
4540,2.03,0.00,2.47,0.70
4541,2.03,0.00,2.47,0.70
4542,2.03,0.00,2.47,0.70
4543,2.03,0.00,2.47,0.70
4544,2.03,0.00,2.47,0.70
4545,2.03,0.00,2.47,0.70
4546,2.03,0.00,2.47,0.70
4547,2.03,0.00,2.47,0.70
4548,2.03,0.00,2.47,0.70
4549,2.03,0.00,2.47,0.70
4550,2.03,0.00,2.47,0.70
4551,2.03,0.00,2.47,0.70
4552,2.03,0.00,2.47,0.70
4553,2.03,0.00,2.47,0.70
4554,2.03,0.00,2.47,0.70
4555,2.03,0.00,2.47,0.70
4556,2.03,0.00,2.47,0.70
4557,2.03,0.00,2.47,0.70
4558,2.03,0.00,2.47,0.70
4559,2.03,0.00,2.47,0.70
4560,2.03,0.00,2.47,0.70
4561,2.03,0.00,2.47,0.70
4562,2.03,0.00,2.47,0.70
4563,2.03,0.00,2.47,0.70
4564,2.03,0.00,2.47,0.70
4565,2.03,0.00,2.47,0.70
4566,2.03,0.00,2.47,0.70
4567,2.03,0.00,2.47,0.70
4568,2.03,0.00,2.47,0.70
4569,2.03,0.00,2.47,0.70
4570,2.03,0.00,2.47,0.70
4571,2.03,0.00,2.47,0.70
4572,2.03,0.00,2.47,0.70
4573,2.03,0.00,2.47,0.70
4574,2.03,0.00,2.47,0.70
4575,2.03,0.00,2.47,0.70
4576,2.03,0.00,2.47,0.70
4577,2.03,0.00,2.47,0.70
4578,2.03,0.00,2.47,0.70
4579,2.03,0.00,2.47,0.70
4580,2.03,0.00,2.47,0.70
4581,2.03,0.00,2.47,0.70
4582,2.03,0.00,2.47,0.70
4583,2.03,0.00,2.47,0.70
4584,2.03,0.00,2.47,0.70
4585,2.03,0.00,2.47,0.70
4586,2.03,0.00,2.47,0.70
4587,2.03,0.00,2.47,0.70
4588,2.03,0.00,2.47,0.70
4589,2.03,0.00,2.47,0.70
4590,2.03,0.00,2.47,0.70
4591,2.03,0.00,2.47,0.70
4592,2.03,0.00,2.47,0.70
4593,2.03,0.00,2.47,0.70
4594,2.03,0.00,2.47,0.70
4595,2.03,0.00,2.47,0.70
4596,2.03,0.00,2.47,0.70
4597,2.03,0.00,2.47,0.70
4598,2.03,0.00,2.47,0.70
4599,2.03,0.00,2.47,0.70
4600,2.03,0.00,2.47,0.70
4601,2.03,0.00,2.47,0.70
4602,2.03,0.00,2.47,0.70
4603,2.03,0.00,2.47,0.70
4604,2.03,0.00,2.47,0.70
4605,2.03,0.00,2.47,0.70
4606,2.03,0.00,2.47,0.70
4607,2.03,0.00,2.47,0.70
4608,2.03,0.00,2.47,0.70
4609,2.03,0.00,2.47,0.70
4610,2.03,0.00,2.47,0.70
4611,2.03,0.00,2.47,0.70
4612,2.03,0.00,2.47,0.70
4613,2.03,0.00,2.47,0.70
4614,2.03,0.00,2.47,0.70
4615,2.03,0.00,2.47,0.70
4616,2.03,0.00,2.47,0.70
4617,2.03,0.00,2.47,0.70
4618,2.03,0.00,2.47,0.70
4619,2.03,0.00,2.47,0.70
4620,2.03,0.00,2.47,0.70
4621,2.03,0.00,2.47,0.70
4622,2.03,0.00,2.47,0.70
4623,2.03,0.00,2.47,0.70
4624,2.03,0.00,2.47,0.70
4625,2.03,0.00,2.47,0.70
4626,2.03,0.00,2.47,0.70
4627,2.03,0.00,2.47,0.70
4628,2.03,0.00,2.47,0.70
4629,2.03,0.00,2.47,0.70
4630,2.03,0.00,2.47,0.70
4631,2.03,0.00,2.47,0.70
4632,2.03,0.00,2.47,0.70
4633,2.03,0.00,2.47,0.70
4634,2.03,0.00,2.47,0.70
4635,2.03,0.00,2.47,0.70
4636,2.03,0.00,2.47,0.70
4637,2.03,0.00,2.47,0.70
4638,2.03,0.00,2.47,0.70
4639,2.03,0.00,2.47,0.70
4640,2.03,0.00,2.47,0.70
4641,2.03,0.00,2.47,0.70
4642,2.03,0.00,2.47,0.70
4643,2.03,0.00,2.47,0.70
4644,2.03,0.00,2.47,0.70
4645,2.03,0.00,2.47,0.70
4646,2.03,0.00,2.47,0.70
4647,2.03,0.00,2.47,0.70
4648,2.03,0.00,2.47,0.70
4649,2.03,0.00,2.47,0.70
4650,2.03,0.00,2.47,0.70
4651,2.03,0.00,2.47,0.70
4652,2.03,0.00,2.47,0.70
4653,2.03,0.00,2.47,0.70
4654,2.03,0.00,2.47,0.70
4655,2.03,0.00,2.47,0.70
4656,2.03,0.00,2.47,0.70
4657,2.03,0.00,2.47,0.70
4658,2.03,0.00,2.47,0.70
4659,2.03,0.00,2.47,0.70
4660,2.03,0.00,2.47,0.70
4661,2.03,0.00,2.47,0.70
4662,2.03,0.00,2.47,0.70
4663,2.03,0.00,2.47,0.70
4664,2.03,0.00,2.47,0.70
4665,2.03,0.00,2.47,0.70
4666,2.03,0.00,2.47,0.70
4667,2.03,0.00,2.47,0.70
4668,2.03,0.00,2.47,0.70
4669,2.03,0.00,2.47,0.70
4670,2.03,0.00,2.47,0.70
4671,2.03,0.00,2.47,0.70
4672,2.03,0.00,2.47,0.70
4673,2.03,0.00,2.47,0.70
4674,2.03,0.00,2.47,0.70
4675,2.03,0.00,2.47,0.70
4676,2.03,0.00,2.47,0.70
4677,2.03,0.00,2.47,0.70
4678,2.03,0.00,2.47,0.70
4679,2.03,0.00,2.47,0.70
4680,2.03,0.00,2.47,0.70
4681,2.03,0.00,2.47,0.70
4682,2.03,0.00,2.47,0.70
4683,2.03,0.00,2.47,0.70
4684,2.03,0.00,2.47,0.70
4685,2.03,0.00,2.47,0.70
4686,2.03,0.00,2.47,0.70
4687,2.03,0.00,2.47,0.70
4688,2.03,0.00,2.47,0.70
4689,2.03,0.00,2.47,0.70
4690,2.03,0.00,2.47,0.70
4691,2.03,0.00,2.47,0.70
4692,2.03,0.00,2.47,0.70
4693,2.03,0.00,2.47,0.70
4694,2.03,0.00,2.47,0.70
4695,2.03,0.00,2.47,0.70
4696,2.03,0.00,2.47,0.70
4697,2.03,0.00,2.47,0.70
4698,2.03,0.00,2.47,0.70
4699,2.03,0.00,2.47,0.70
4700,2.03,0.00,2.47,0.70
4701,2.03,0.00,2.47,0.70
4702,2.03,0.00,2.47,0.70
4703,2.03,0.00,2.47,0.70
4704,2.03,0.00,2.47,0.70
4705,2.03,0.00,2.47,0.70
4706,2.03,0.00,2.47,0.70
4707,2.03,0.00,2.47,0.70
4708,2.03,0.00,2.47,0.70
4709,2.03,0.00,2.47,0.70
4710,2.03,0.00,2.47,0.70
4711,2.03,0.00,2.47,0.70
4712,2.03,0.00,2.47,0.70
4713,2.03,0.00,2.47,0.70
4714,2.03,0.00,2.47,0.70
4715,2.03,0.00,2.47,0.70
4716,2.03,0.00,2.47,0.70
4717,2.03,0.00,2.47,0.70
4718,2.03,0.00,2.47,0.70
4719,2.03,0.00,2.47,0.70
4720,2.03,0.00,2.47,0.70
4721,2.03,0.00,2.47,0.70
4722,2.03,0.00,2.47,0.70
4723,2.03,0.00,2.47,0.70
4724,2.03,0.00,2.47,0.70
4725,2.03,0.00,2.47,0.70
4726,2.03,0.00,2.47,0.70
4727,2.03,0.00,2.47,0.70
4728,2.03,0.00,2.47,0.70
4729,2.03,0.00,2.47,0.70
4730,2.03,0.00,2.47,0.70
4731,2.03,0.00,2.47,0.70
4732,2.03,0.00,2.47,0.70
4733,2.03,0.00,2.47,0.70
4734,2.03,0.00,2.47,0.70
4735,2.03,0.00,2.47,0.70
4736,2.03,0.00,2.47,0.70
4737,2.03,0.00,2.47,0.70
4738,2.03,0.00,2.47,0.70
4739,2.03,0.00,2.47,0.70
4740,2.03,0.00,2.47,0.70
4741,2.03,0.00,2.47,0.70
4742,2.03,0.00,2.47,0.70
4743,2.03,0.00,2.47,0.70
4744,2.03,0.00,2.47,0.70
4745,2.03,0.00,2.47,0.70
4746,2.03,0.00,2.47,0.70
4747,2.03,0.00,2.47,0.70
4748,2.03,0.00,2.47,0.70
4749,2.03,0.00,2.47,0.70
4750,2.03,0.00,2.47,0.70
4751,2.03,0.00,2.47,0.70
4752,2.03,0.00,2.47,0.70
4753,2.03,0.00,2.47,0.70
4754,2.03,0.00,2.47,0.70
4755,2.03,0.00,2.47,0.70
4756,2.03,0.00,2.47,0.70
4757,2.03,0.00,2.47,0.70
4758,2.03,0.00,2.47,0.70
4759,2.03,0.00,2.47,0.70
4760,2.03,0.00,2.47,0.70
4761,2.03,0.00,2.47,0.70
4762,2.03,0.00,2.47,0.70
4763,2.03,0.00,2.47,0.70
4764,2.03,0.00,2.47,0.70
4765,2.03,0.00,2.47,0.70
4766,2.03,0.00,2.47,0.70
4767,2.03,0.00,2.47,0.70
4768,2.03,0.00,2.47,0.70
4769,2.03,0.00,2.47,0.70
4770,2.03,0.00,2.47,0.70
4771,2.03,0.00,2.47,0.70
4772,2.03,0.00,2.47,0.70
4773,2.03,0.00,2.47,0.70
4774,2.03,0.00,2.47,0.70
4775,2.03,0.00,2.47,0.70
4776,2.03,0.00,2.47,0.70
4777,2.03,0.00,2.47,0.70
4778,2.03,0.00,2.47,0.70
4779,2.03,0.00,2.47,0.70
4780,2.03,0.00,2.47,0.70
4781,2.03,0.00,2.47,0.70
4782,2.03,0.00,2.47,0.70
4783,2.03,0.00,2.47,0.70
4784,2.03,0.00,2.47,0.70
4785,2.03,0.00,2.47,0.70
4786,2.03,0.00,2.47,0.70
4787,2.03,0.00,2.47,0.70
4788,2.03,0.00,2.47,0.70
4789,2.03,0.00,2.47,0.70
4790,2.03,0.00,2.47,0.70
4791,2.03,0.00,2.47,0.70
4792,2.03,0.00,2.47,0.70
4793,2.03,0.00,2.47,0.70
4794,2.03,0.00,2.47,0.70
4795,2.03,0.00,2.47,0.70
4796,2.03,0.00,2.47,0.70
4797,2.03,0.00,2.47,0.70
4798,2.03,0.00,2.47,0.70
4799,2.03,0.00,2.47,0.70
4800,2.03,0.00,2.47,0.70
4801,2.03,0.00,2.47,0.70
4802,2.03,0.00,2.47,0.70
4803,2.03,0.00,2.47,0.70
4804,2.03,0.00,2.47,0.70
4805,2.03,0.00,2.47,0.70
4806,2.03,0.00,2.47,0.70
4807,2.03,0.00,2.47,0.70
4808,2.03,0.00,2.47,0.70
4809,2.03,0.00,2.47,0.70
4810,2.03,0.00,2.47,0.70
4811,2.03,0.00,2.47,0.70
4812,2.03,0.00,2.47,0.70
4813,2.03,0.00,2.47,0.70
4814,2.03,0.00,2.47,0.70
4815,2.03,0.00,2.47,0.70
4816,2.03,0.00,2.47,0.70
4817,2.03,0.00,2.47,0.70
4818,2.03,0.00,2.47,0.70
4819,2.03,0.00,2.47,0.70
4820,2.03,0.00,2.47,0.70
4821,2.03,0.00,2.47,0.70
4822,2.03,0.00,2.47,0.70
4823,2.03,0.00,2.47,0.70
4824,2.03,0.00,2.47,0.70
4825,2.03,0.00,2.47,0.70
4826,2.03,0.00,2.47,0.70
4827,2.03,0.00,2.47,0.70
4828,2.03,0.00,2.47,0.70
4829,2.03,0.00,2.47,0.70
4830,2.03,0.00,2.47,0.70
4831,2.03,0.00,2.47,0.70
4832,2.03,0.00,2.47,0.70
4833,2.03,0.00,2.47,0.70
4834,2.03,0.00,2.47,0.70
4835,2.03,0.00,2.47,0.70
4836,2.03,0.00,2.47,0.70
4837,2.03,0.00,2.47,0.70
4838,2.03,0.00,2.47,0.70
4839,2.03,0.00,2.47,0.70
4840,2.03,0.00,2.47,0.70
4841,2.03,0.00,2.47,0.70
4842,2.03,0.00,2.47,0.70
4843,2.03,0.00,2.47,0.70
4844,2.03,0.00,2.47,0.70
4845,2.03,0.00,2.47,0.70
4846,2.03,0.00,2.47,0.70
4847,2.03,0.00,2.47,0.70
4848,2.03,0.00,2.47,0.70
4849,2.03,0.00,2.47,0.70
4850,2.03,0.00,2.47,0.70
4851,2.03,0.00,2.47,0.70
4852,2.03,0.00,2.47,0.70
4853,2.03,0.00,2.47,0.70
4854,2.03,0.00,2.47,0.70
4855,2.03,0.00,2.47,0.70
4856,2.03,0.00,2.47,0.70
4857,2.03,0.00,2.47,0.70
4858,2.03,0.00,2.47,0.70
4859,2.03,0.00,2.47,0.70
4860,2.03,0.00,2.47,0.70
4861,2.03,0.00,2.47,0.70
4862,2.03,0.00,2.47,0.70
4863,2.03,0.00,2.47,0.70
4864,2.03,0.00,2.47,0.70
4865,2.03,0.00,2.47,0.70
4866,2.03,0.00,2.47,0.70
4867,2.03,0.00,2.47,0.70
4868,2.03,0.00,2.47,0.70
4869,2.03,0.00,2.47,0.70
4870,2.03,0.00,2.47,0.70
4871,2.03,0.00,2.47,0.70
4872,2.03,0.00,2.47,0.70
4873,2.03,0.00,2.47,0.70
4874,2.03,0.00,2.47,0.70
4875,2.03,0.00,2.47,0.70
4876,2.03,0.00,2.47,0.70
4877,2.03,0.00,2.47,0.70
4878,2.03,0.00,2.47,0.70
4879,2.03,0.00,2.47,0.70
4880,2.03,0.00,2.47,0.70
4881,2.03,0.00,2.47,0.70
4882,2.03,0.00,2.47,0.70
4883,2.03,0.00,2.47,0.70
4884,2.03,0.00,2.47,0.70
4885,2.03,0.00,2.47,0.70
4886,2.03,0.00,2.47,0.70
4887,2.03,0.00,2.47,0.70
4888,2.03,0.00,2.47,0.70
4889,2.03,0.00,2.47,0.70
4890,2.03,0.00,2.47,0.70
4891,2.03,0.00,2.47,0.70
4892,2.03,0.00,2.47,0.70
4893,2.03,0.00,2.47,0.70
4894,2.03,0.00,2.47,0.70
4895,2.03,0.00,2.47,0.70
4896,2.03,0.00,2.47,0.70
4897,2.03,0.00,2.47,0.70
4898,2.03,0.00,2.47,0.70
4899,2.03,0.00,2.47,0.70
4900,2.03,0.00,2.47,0.70
4901,2.03,0.00,2.47,0.70
4902,2.03,0.00,2.47,0.70
4903,2.03,0.00,2.47,0.70
4904,2.03,0.00,2.47,0.70
4905,2.03,0.00,2.47,0.70
4906,2.03,0.00,2.47,0.70
4907,2.03,0.00,2.47,0.70
4908,2.03,0.00,2.47,0.70
4909,2.03,0.00,2.47,0.70
4910,2.03,0.00,2.47,0.70
4911,2.03,0.00,2.47,0.70
4912,2.03,0.00,2.47,0.70
4913,2.03,0.00,2.47,0.70
4914,2.03,0.00,2.47,0.70
4915,2.03,0.00,2.47,0.70
4916,2.03,0.00,2.47,0.70
4917,2.03,0.00,2.47,0.70
4918,2.03,0.00,2.47,0.70
4919,2.03,0.00,2.47,0.70
4920,2.03,0.00,2.47,0.70
4921,2.03,0.00,2.47,0.70
4922,2.03,0.00,2.47,0.70
4923,2.03,0.00,2.47,0.70
4924,2.03,0.00,2.47,0.70
4925,2.03,0.00,2.47,0.70
4926,2.03,0.00,2.47,0.70
4927,2.03,0.00,2.47,0.70
4928,2.03,0.00,2.47,0.70
4929,2.03,0.00,2.47,0.70
4930,2.03,0.00,2.47,0.70
4931,2.03,0.00,2.47,0.70
4932,2.03,0.00,2.47,0.70
4933,2.03,0.00,2.47,0.70
4934,2.03,0.00,2.47,0.70
4935,2.03,0.00,2.47,0.70
4936,2.03,0.00,2.47,0.70
4937,2.03,0.00,2.47,0.70
4938,2.03,0.00,2.47,0.70
4939,2.03,0.00,2.47,0.70
4940,2.03,0.00,2.47,0.70
4941,2.03,0.00,2.47,0.70
4942,2.03,0.00,2.47,0.70
4943,2.03,0.00,2.47,0.70
4944,2.03,0.00,2.47,0.70
4945,2.03,0.00,2.47,0.70
4946,2.03,0.00,2.47,0.70
4947,2.03,0.00,2.47,0.70
4948,2.03,0.00,2.47,0.70
4949,2.03,0.00,2.47,0.70
4950,2.03,0.00,2.47,0.70
4951,2.03,0.00,2.47,0.70
4952,2.03,0.00,2.47,0.70
4953,2.03,0.00,2.47,0.70
4954,2.03,0.00,2.47,0.70
4955,2.03,0.00,2.47,0.70
4956,2.03,0.00,2.47,0.70
4957,2.03,0.00,2.47,0.70
4958,2.03,0.00,2.47,0.70
4959,2.03,0.00,2.47,0.70
